label,FEAT_USER_DEVICE_RISK_FREQ_001,FEAT_USER_DEVICE_RISK_AVG_002,FEAT_USER_DEVICE_RISK_STD_003,FEAT_TRANSACTION_PATTERN_SUM_001,FEAT_TRANSACTION_PATTERN_MAX_002,FEAT_TRANSACTION_PATTERN_RAT_003,FEAT_GEOLOCATION_ANOMALY_FREQ_001,FEAT_GEOLOCATION_ANOMALY_AVG_002,FEAT_GEOLOCATION_ANOMALY_STD_003,FEAT_ACCOUNT_BEHAVIOR_FREQ_001,FEAT_ACCOUNT_BEHAVIOR_SUM_002,FEAT_ACCOUNT_BEHAVIOR_RAT_003,FEAT_NETWORK_RELATION_FREQ_001,FEAT_NETWORK_RELATION_MAX_002,FEAT_NETWORK_RELATION_STD_003
0,0.4633698060326869,0.09995965202382914,-0.766461834197669,14.403004325289634,7,0.09929166602019272,1,17.364366499228623,,11,12.346586127981189,0.9069415436796712,3,4.416310375125446,5.0
0,-1.5307152572567064,1.1316873622324302,-1.2100528496890341,28.207633230675928,4,-0.01762879596544965,4,21.730839923573143,,6,55.244555482437285,1.1575286305377674,7,6.5049579134111815,5.0
0,0.2294817154636063,0.12261931704564659,,16.80869871699252,4,0.01617623962359099,2,91.639336102378,4.9150468624826225,16,38.97730822954171,0.9622163097099501,0,3.33798731231275,5.0
0,0.7355830924283736,0.3589514388671927,,4.886573791374066,2,0.07645616720291859,3,34.3239208209345,15.11528323461952,12,10.742636624431473,0.8533807065622061,2,2.157220550437093,5.0
0,0.37438645170626306,0.8154488520043791,-0.33412073338030845,54.004351215105125,4,0.032824224235998394,2,82.75166895834012,16.317616211486335,8,19.1443593208608,0.5792013610795912,4,4.1802403586663175,5.0
0,0.6319814837613953,0.10139572134639983,1.249022696873495,1.2984724862918924,8,0.11652031584608996,3,6.438994432760392,0.6482346379043982,6,47.08965121143207,1.281067421713686,8,9.318446457998899,5.0
0,-1.404269098090749,0.9753804014403124,,12.853740326403804,10,-0.0293295522205411,1,98.18093895928307,18.814729102678108,15,6.507620862988807,0.88947194215884,4,7.248854026754912,5.0
0,0.3310401549961956,0.7608939717920911,,10.802758794510503,5,0.10344293862270396,3,76.47917412896393,6.496702665648424,17,37.87669102318709,1.185427886002896,3,0.9689280293229093,5.0
0,-0.30261975947044656,1.0721101632090957,,23.293605430723876,4,0.012292461780732088,0,90.67160670736094,12.973154440676367,15,29.27262532216376,1.1457977740485097,3,3.641575701985637,5.0
1,1.5172098412753552,1.5801352652785412,,76.39318628508389,7,0.05076334245066914,7,52.5911371579564,,10,58.03163444169017,1.9273861138787036,7,6.303808178524518,5.0
1,2.8705556094197267,1.7909682554543247,,103.37032387528234,6,0.040362917279790425,7,63.453791820033786,,7,56.47651629077782,1.5293294957613859,5,7.117645248843799,5.0
0,1.47927451067423,1.6460444022417016,,9.85121823924801,7,0.12407303253095259,3,36.0819029339267,8.967410108615681,10,6.001550653004257,0.8956843692692734,5,7.626379896693204,5.0
0,1.794370054600359,0.02377110258153524,,36.11045145163504,5,0.07214123735592935,2,43.20312209738343,,7,51.27446601928584,0.667519455352146,1,3.6289681288179407,5.0
0,1.314807871505905,1.7414238360078629,,24.43015885932307,5,-0.04429454803098463,1,75.07428143285576,,13,31.172463562988916,0.837204757596945,4,1.4141377540330469,5.0
0,-0.10973418163018368,1.304794391858336,,3.627198636338635,7,-0.06412670439998479,2,4.996863999890522,8.569776656221581,8,42.352547271506594,1.1023490382612848,2,2.525754418281919,5.0
0,0.35272016302634307,0.09703294323358258,,134.3623500696629,5,-0.0049754147594832715,3,3.6551335399587326,3.4528883933780428,11,7.654974608405597,0.7548836632841847,2,5.354727152191864,5.0
0,0.7668228717842437,0.16749063593871538,-0.3532436918276083,4.764653766969122,3,-0.07601014410792473,1,87.49210477285015,4.824976557754821,12,21.371291090517357,1.0947360936622312,4,2.011787463914309,5.0
0,0.12117794929946196,1.502709660858254,,30.5540507919786,6,-0.10521922013263472,0,11.00076400494655,3.5377686815430813,6,12.237725596105555,1.4401876074441096,7,3.777961785220283,5.0
1,2.130764187911544,2.160273234584127,,80.03113185308757,5,-0.21280524692980418,8,72.1029949339873,7.377047248489909,7,78.31996536189172,1.4664363276420187,5,7.147924497038852,5.0
0,0.823753131876182,0.5484803644175335,,26.460069421665466,7,-0.15492627578287105,6,19.954279729751534,12.425496542161797,16,49.18305254962797,0.6056891472740369,4,2.3314493813011534,5.0
0,-0.059282646025932216,0.3111727764883643,,12.248740530133713,7,0.19854063611115244,1,36.620888641852645,,13,15.166844307429558,0.8759796543098848,4,8.151254058953226,5.0
0,-0.7292869363736615,0.5721839245115528,,45.936162051551605,5,-0.06565002496297771,2,29.354981944083626,,5,35.52672143837287,0.5732020046445001,2,3.5364416015189226,5.0
0,-0.4144730658358585,0.4437364966923777,,4.21914510620243,5,0.1903460299821145,3,49.03354898703913,9.403927602913184,5,7.324104186457908,1.400267060801098,2,4.723859038423032,5.0
0,0.6339103777337424,0.5286780610895262,,18.805910548931976,1,0.04031546011555798,1,82.66614865868075,,10,15.42158043965747,1.0254554007266574,4,3.488978328973591,5.0
0,0.002993291199955732,1.7766955570714025,,11.428672432777448,6,-0.0049758021636104955,1,87.55340908477251,,19,46.29078181317395,0.7814638798754066,2,0.7979973969387594,5.0
0,0.34020997686833787,0.03477986291898165,,10.203206747930365,6,-0.1500605116821234,4,22.204452519388738,16.97577465878161,4,4.623003822795723,0.8320431458195414,7,1.1890972529351025,5.0
0,0.6700792422021898,2.1869435653932663,,30.838002827979953,9,0.00046688955760488594,1,33.76484991594894,3.143306540288462,12,25.605822958691725,0.6453660778568062,5,8.1220273254621,5.0
0,-0.3748414628976096,0.338085403473131,,58.99652493236769,4,0.18921837669682295,1,83.6916859188292,,11,26.175640651433852,1.3033420535870013,3,7.5412430742224545,5.0
0,0.7562481636298061,0.3318976959586898,,14.249819474284262,3,0.15576367440167388,4,8.963500193551289,,12,52.59337611956877,1.55115886302328,4,3.4007074797792654,5.0
0,0.37884260345839443,1.1316695690908152,,43.845894565264274,3,0.027423865269757892,2,11.689683853528843,,6,18.12582871252843,0.551772159150077,1,1.6153864408000878,5.0
0,-1.2348130869114786,1.9628808483529836,,21.109869194071297,2,-0.11486683659050159,3,47.95814196881526,15.915128423850568,9,70.35443741181233,1.3129782867827766,1,0.6353871117197828,5.0
0,1.4423047911862443,0.8172354939157793,,8.225736121998121,8,-0.09571653452491524,2,79.0144356111975,,9,23.467203375382837,0.9262447788998929,4,12.470403823748642,5.0
0,-0.5007447437569161,0.2764831024306219,,15.51873349557911,4,-0.08525918433924604,1,33.597618108488426,11.428391876634876,9,11.621373954570508,1.380247106241384,3,1.124908014586101,5.0
0,-1.6550953431851838,0.10922681910078728,,14.887383498726054,6,0.12781549273627005,4,6.94319094902518,7.2929274622913365,9,1.1156109350462213,0.44985155378453767,3,1.7331454942318492,5.0
0,-1.0450437095863023,0.5400855883432074,,10.007552795805957,6,0.16317204361087592,3,96.78675472064772,14.832375819426467,9,36.66447358804683,1.0676184098734811,4,1.990045283825895,5.0
0,-1.021045160678322,0.07722506538912856,,30.82983619317737,2,0.01958928349675855,2,93.89113222571054,,11,24.018445408038744,0.8776301568650086,4,1.5858576407776457,5.0
0,0.05217331865753347,1.9049941004011126,0.5718591826367099,25.39738428217271,5,-0.030308043552315356,2,65.19014163086008,9.743161054991297,9,6.223325005938833,1.1977267137309047,6,3.18161611548767,5.0
0,-0.2738505055462372,0.3469822744891066,,4.0932951332138,5,0.15487104966609838,1,68.18764131118148,13.39569409162598,14,33.37907521730744,1.0183425631666005,2,11.509164686040576,5.0
0,-0.33683196764059287,1.2925251777758584,,3.851543606736352,3,-0.09785735408649548,0,93.36953513521313,,10,19.947983098758627,1.0066768039255556,1,2.820580762132336,5.0
0,0.6197019654824789,1.6366145374975842,,30.71295194877189,5,0.005182332760036592,0,64.3863414734065,5.8942247911555885,9,35.17499940638666,0.9682040312614225,2,3.9919866795870784,5.0
0,0.3398753611927038,0.8582192158847152,,8.88810238028965,6,0.04629659995461305,0,78.84124293129985,,8,15.027146731811822,1.4686896618245409,2,4.9703504569904595,5.0
0,0.31604787064428624,1.3233041095981553,,27.168036540207225,7,-0.08628006071763994,2,46.351586865541826,5.090074594369104,10,25.088575128956776,0.9475078854150972,4,5.847067813578583,5.0
0,0.40982845732869266,0.8345066887849488,,43.85687881939945,5,-0.06359142213913074,2,22.800259814882786,-0.7516541280446454,6,26.851222504344907,1.2592849742089312,2,3.403481267400249,5.0
0,0.6161346680022383,0.42508458740721117,,5.635281842151844,4,-0.07137375791876031,2,83.25321517895739,6.259681763846065,11,25.26896920599786,1.1885540016932963,4,1.463205666663011,5.0
0,-2.107953341777443,1.2597486840951841,,4.896216409029344,6,0.14167268559880858,1,68.43819294780461,,9,34.81043443969901,1.2666427320630425,3,5.012801052046236,5.0
0,-0.3644382522644612,1.1677300785748204,,107.17164225033827,8,0.1914367277057088,3,28.956217129285378,,8,27.004836041440633,0.6955748660937415,3,9.295954999392245,5.0
0,-2.180210064489474,0.15282932059721618,-0.11902850660012523,28.547540433816753,1,0.01147925302365609,2,62.327555116083055,7.325010141219034,5,30.60191079239557,1.212151919900525,4,1.9064872884675874,5.0
0,0.03605992679779541,1.4182608263028962,,13.207163124165067,4,-0.02682185870427874,2,81.64839821445223,,11,17.949096426131845,1.1010608308615584,4,4.156086615148688,5.0
0,-0.00463297222434532,0.44971624036793867,,7.8936571719172095,5,-0.05998410749932962,1,27.03452263377085,,10,11.609647321593227,0.6431630398287458,4,5.151693007510022,5.0
0,1.0455322747896802,2.682428621370739,,12.055960091915402,8,0.00017463134503290943,1,76.81521087219072,13.109492744321631,14,8.912668098928677,0.9362812867994357,1,2.2822092629252464,5.0
0,1.1876343927211208,1.849007276307264,,6.106951203101194,5,-0.055022175143678964,2,7.23433889918218,1.9414503778717602,8,45.49510373538186,1.6882838723783293,5,5.813265435770123,5.0
0,0.20277504825236733,0.7223276891416833,,48.58972914419523,4,-0.009703024235522073,6,62.49488241409268,,4,12.757378623278386,0.8824580680746164,2,7.113244034473618,5.0
0,-0.5003610773968998,0.9362676412898437,,9.237292713928325,3,0.04132328230039233,2,99.89336252042959,10.621386357707621,9,10.333874258684482,0.8897050703623507,4,4.156585945881898,5.0
0,0.48516111254573785,0.1416692069308745,0.8889831804046482,59.95142123607385,5,-0.04053129427903682,1,86.63747373989499,,13,87.8080794744083,1.1352130297743384,2,5.661302987930237,5.0
0,-0.5279176373243135,0.6743299731562152,,13.455273086139087,2,-0.01895880626140975,3,87.56580522899685,3.1045878938268228,8,31.64478966871775,0.837738839112554,2,2.8273912948146984,5.0
0,-0.001392651443348899,0.5846409711473809,,7.075582811941303,4,-0.01854544850723048,3,68.03571528382733,,7,59.63100504370876,1.0421359529537186,1,1.068454926449062,5.0
0,0.9861363169607678,0.46018206717524657,,13.114236711734861,6,-0.03175634347261389,0,46.118712759584525,,15,24.06301501382168,0.8653272609020509,1,1.4162471319954304,5.0
0,-0.5577713459894236,0.6139608858597804,-0.9035344465762722,1.4562042514113895,3,-0.044144787701621106,3,67.721553195935,10.060230125277648,6,5.4178100790955215,1.1207158333936291,4,10.496107508846867,5.0
0,0.8056786392425009,4.1461606693448125,,17.80058680496984,1,0.0762196602936806,0,32.11923371121301,7.2182575932837745,16,2.2996598218528153,0.9814338443513922,3,7.165708427214365,5.0
1,2.677401368692302,1.6505149008339863,,56.5154568518689,9,-0.17707360289764426,5,55.276853741895216,,3,69.9726942543549,2.1855978386843575,4,6.329438160629179,5.0
0,-0.9547918171308215,0.09010397444867221,,45.821011236685074,6,0.15742798590012635,3,53.96799104493076,,5,9.407415603615535,1.0138020878508232,2,1.2096292942588864,5.0
0,0.973894128217401,0.6003689491338353,-0.44169179417299426,3.0455913076582437,7,0.013552946320299712,0,54.37303509234969,11.492608806743716,9,17.726928162211184,0.9332167234748361,1,5.094960340508053,5.0
0,0.6985663453715051,0.400736323182896,,64.19121484189941,1,0.061001757598651486,2,41.19875904518647,16.22310503396659,6,20.467838797973254,1.3088308750452893,5,16.348840262972622,5.0
0,0.10192588737265744,1.0369766181989197,,45.631546885881896,3,0.07250777831488757,5,35.280183036130694,,12,43.7711677485857,0.5826746594923162,5,3.4903355180062565,5.0
0,-0.7623234580276522,0.280788717733249,,70.24882370765596,5,-0.07080591600305712,3,33.03545143539607,13.115010606509127,8,29.40082921385425,1.5075167619024037,1,1.6573490282630075,5.0
0,-0.85920601857557,1.9376352850202296,,19.054029928356133,5,-0.09143585561792417,0,22.473085827947305,,12,15.317383740782118,0.703455778961938,2,6.051569687508923,5.0
0,-0.5376625769030224,1.6422784431159199,0.19923804124923924,55.362188025077536,12,-0.10322692846538271,0,43.85472449378486,12.628611405494178,11,13.566482433189577,1.3577342859443002,1,7.899432756058912,5.0
0,0.54259446329196,0.20769093460560745,,4.612435221243134,8,-0.02470680298285885,1,11.77456536354795,,9,4.838231137403628,1.436982922903093,2,5.098874593229098,5.0
0,-0.9556251674013979,0.13472570192956554,0.17050818601964934,40.97850107711075,7,0.06992046915510289,4,90.15735423209381,6.224369620917125,9,57.67031806980594,0.8422581153759454,6,4.584822949911446,5.0
0,0.4375122486198699,1.1323584619417508,,9.289058832018304,3,-0.058376202522082414,4,6.968379971361848,,10,24.057136966650845,0.8710861259948137,4,1.3063407961781863,5.0
0,-1.2417555288783926,0.033774754017687085,0.004132882654866092,3.8520218549278415,3,0.060793164017830484,1,83.74187147485667,3.729785678360358,13,2.3617293400793318,0.9672465957885531,2,6.133054768648746,5.0
0,-0.20406858443884895,0.30630585223780127,,6.526426055101663,6,-0.2367921218861199,0,24.124840836438068,,14,36.89325717549803,1.1864639164767024,1,5.166099921132407,5.0
0,0.10964775457400863,2.0089510196771583,,20.196940622987963,4,-0.038556720197524964,2,85.32191794779192,8.787416153320084,12,23.00649897613717,0.7005825582814227,3,2.4837232663568805,5.0
0,2.4451301450589167,0.13677469116066113,,8.808355783110063,5,0.11671373676115625,3,72.02661947472286,,7,67.09577069506246,0.9672321500437635,2,0.9617248689936386,5.0
0,-1.3773156555203674,0.8613816714298854,,29.25567382224846,6,-0.017097128903293554,1,92.097512126206,,8,41.325208476487134,0.9059725693504296,5,2.3092586325586186,5.0
0,1.4720145664901334,0.6233114345633207,,3.2928796153951283,6,-0.08291436361661668,3,87.02329741435597,,10,13.98660425851364,0.654606271803024,5,3.2926573835009534,5.0
0,0.14984241398728004,3.325549168620417,0.20775059761412384,2.3938488218741227,8,-0.06568432221375971,1,70.10875235684094,17.931436327573902,3,34.7179359940933,0.6864987181723494,5,5.412664455456091,5.0
0,0.41117191801596314,0.45623242511902035,-1.5710977425706176,79.2325686121918,6,-0.3028022563068214,1,15.167882309187618,5.140715645918108,15,15.285365761694953,1.038474078344311,1,6.109691566980109,5.0
0,0.11834791338820451,1.695745912470398,,49.59054196713198,7,-0.10118019704119208,3,54.90453198046305,10.948227608316115,7,41.18995529733861,1.0331576061508416,1,3.0416754087088553,5.0
0,0.444726818195233,2.359279184944166,,7.033631639307584,5,0.10572413725125823,3,33.98280536254514,14.279365605395068,7,34.09823514633252,0.7708068326060151,0,2.8433425061416826,5.0
0,-0.15368510436201774,0.1633981352501143,,20.025377746652943,4,-0.058260276689623164,2,88.57756356404242,,8,12.25991619393243,1.0237726084721377,4,6.8664606498306835,5.0
0,1.4540501814574582,0.6496947640878176,,55.67365530118745,4,-0.04645443620012255,1,87.22284940547848,,10,50.61150727902866,0.80591417180217,1,4.270078065812017,5.0
0,-0.4564711442247224,0.7447490653608109,,30.54498784886161,6,-0.2331812187036408,3,31.403745239871085,,10,24.5603213475593,1.3921273033486534,3,5.121236804943518,5.0
0,1.1322345721792477,0.6419845489832676,,23.29463545741075,6,-0.16308377931125623,2,67.16995792779947,9.418526484006025,8,10.757993598862535,0.9691054350237276,5,2.505187664838535,5.0
0,-0.6443671202130229,1.7457438273071826,,60.04859081037051,5,0.11900491785997527,1,33.82848270572134,5.034229017867143,9,17.953056952683774,1.3292604953885385,6,6.772491815882977,5.0
0,-0.06025184640128695,0.050968095255538096,,9.67250693717993,4,0.0617294080661561,1,67.81904953913194,10.632951785348945,6,4.019040946439153,0.49219311493068374,5,2.0007457176391426,5.0
1,0.9280374477097808,1.7695136043388415,,72.75104538636553,6,-0.12974390314394313,4,61.38710443936849,10.01511472749485,3,51.26237413298106,1.6968297473742928,4,16.464551260191044,5.0
1,2.45502372034752,1.7114097110624462,,95.08874187240754,9,-0.06305723915732202,9,51.094795245207926,,4,34.49496657464531,1.7788236273308624,3,6.169405367595644,5.0
0,1.4451259569265338,0.08793611264164819,,15.29059528780023,4,-0.0029172342998783156,3,87.84060140676272,6.81896979788853,12,20.380001808598706,0.9586349891748605,0,3.4725399279671287,5.0
0,-0.07735617982085408,0.25918045779583604,,13.601695969124435,9,-0.11961277321567561,0,24.60502656822472,6.590021877247129,6,14.255936804801243,0.8383439624604895,4,1.0754020873675634,5.0
1,1.8031143012960904,1.8806002294400181,,70.17638637533517,8,-0.2004143883513601,10,79.74666642989186,,2,54.695480872856926,1.553834664651105,5,9.86841350278208,5.0
0,-1.1146169630679268,0.39194419486140625,,20.78865688705042,5,-0.01592103874394357,2,68.95077229722929,16.98595245037282,8,11.626914789929813,1.2227395526579512,6,7.363846376769165,5.0
0,-0.2292926535523081,0.031166716505324196,-0.9053652126818322,7.039747883075004,1,0.05726085621732409,2,28.12678697706955,13.14505123815492,9,25.68509828550354,0.6368400189132731,3,5.140105038474938,5.0
0,-1.5927942597215277,0.7277396615529123,,44.78153592346215,5,0.059185731972995405,4,42.168575461089894,19.237061243055724,8,67.51070930340019,1.2101469413222297,6,2.395926245502518,5.0
0,-0.9128779867188273,0.17294718734860315,,7.565623722086271,4,0.08752373855421464,3,6.901417052308057,12.776537356109765,13,34.48057803266265,1.0955097118211763,3,1.074677074157333,5.0
0,0.22678604610913541,0.528790778044332,,16.14752125865529,6,-0.15535572617798238,1,59.75766577032856,12.596464279271842,9,15.593738678117008,0.9217622614900239,7,2.3748062023585494,5.0
1,3.319013197741396,2.1530574929023722,,139.09187629714015,11,0.005790190982693886,12,88.78909459755108,13.396464403349597,7,32.497870399657614,1.5345812032961408,2,10.241822883870537,5.0
0,2.809210861229503,0.9043282281129733,0.9373769669196479,28.73464715646678,6,-0.026845136422912166,0,11.781842339802107,,10,21.14227267886438,1.018558051715163,2,1.4239703225376508,5.0
0,-0.5865850850709007,0.47680848157527406,-0.7841422934704089,2.4130609848569073,4,-0.008722068549719247,6,13.199846000598237,16.18785033058593,10,47.426455672629466,1.4975858714964627,3,0.73078440266566,5.0
0,1.43530015664544,0.08619610871974023,1.8262093469068,48.955406627960954,4,-0.02117816336341373,2,47.45668524576646,4.575608834456152,14,45.05065714038541,1.1044007333722514,2,2.7881599850507164,5.0
0,0.2437524804016479,0.011852356065090908,,10.206345680482274,5,-0.06604481806075158,0,28.123010405783745,,9,73.1058571937214,0.7171923536671387,7,1.1089785541825092,5.0
0,-0.15124764674637586,0.4987986999791612,1.328478810791731,68.03098715104034,7,-0.30177904542156053,2,27.692891141379917,11.32678252899254,6,16.19806153902072,0.8694105508726956,2,4.127876821277405,5.0
1,2.4325944517261524,3.0863081183443057,,44.20647779110185,8,0.11618290205706737,5,63.86701341168086,9.029824920555361,14,31.67586671210427,1.2566265511829,4,8.04787417499862,5.0
0,0.06191648367995918,3.4998035033705572,,19.128060905752395,6,0.032999016547508885,3,41.02563774642892,1.1353542227128965,8,31.877133974150112,0.43306351405734944,2,2.709637620325498,5.0
0,0.11039572561221853,1.3124902477191256,,136.15392402870617,5,-0.14842897875365077,1,84.46475588893303,2.299195448698608,13,8.936562506676813,0.651358667027623,5,12.415521730413246,5.0
0,-0.4083331628266692,0.4429386796314665,,15.220782918257896,4,0.04731316529927551,3,42.89061207435837,8.177663899434505,14,45.00699268230759,1.0360229088498154,1,4.577291317255607,5.0
0,-1.3981096597988507,2.6749922833323954,,69.32807069212721,6,-0.044730480700147,6,61.527548164107124,,12,51.440585742635314,1.3821872342447485,2,0.21671751594387917,5.0
0,-1.5436252025220816,2.3974654579800165,0.7811812052237417,20.88529004486209,6,-0.041897231641773,1,39.78913788683352,8.281215906230429,7,20.399985143429927,1.2987320196320145,3,11.301738953982255,5.0
0,0.653244883281227,1.4529437617318475,,30.429691635646112,4,-0.07684146014890328,2,25.60234971697254,13.571706263809785,10,22.48665743519614,0.6534217642937383,1,3.4495555055370315,5.0
0,-0.2767000900857134,2.4670248402376,-0.07071559172446261,21.541010630602702,3,0.05369304726522647,0,47.13321064567534,7.095218382719218,9,26.556060000267394,0.7607049925137099,6,2.5037862046076396,5.0
0,-0.5960888996561666,1.3743041974033041,0.044658280963466405,46.8922129413012,2,-0.07998235715161989,0,72.04804260909692,10.417313013756184,9,27.866842221166277,0.7183948380310408,2,3.9217390352073673,5.0
0,0.008505626723153567,0.7448556878492357,0.7583530326440655,10.119541810043556,7,-0.10968346860906003,1,95.28091406754693,,10,37.73844426044474,0.22551716633400198,5,1.2191089361445466,5.0
0,0.7949322529156275,1.5492892842628263,,7.50786754695855,3,0.11317448106059956,4,4.216682590559795,,10,12.891067690128082,0.9497077142377797,4,2.9608788008928197,5.0
0,0.1803639430263982,0.9944983656109116,-1.2935048593383758,10.606041691292615,6,-0.0178881409766725,1,53.182694768097875,,6,43.544827832392436,1.240976486458271,4,6.635592975523785,5.0
0,-0.6560549366409674,2.29328069769019,,22.19152316010685,4,-0.01474863899922079,4,63.5966009185933,2.8853287149292903,9,52.47786803765173,0.9242828838950161,0,2.6268480097303373,5.0
0,1.2262929556489497,0.24576649552671354,,16.105828328290084,8,0.06924641202766653,3,8.572052673885288,6.2405685170100575,12,20.888693050039254,0.619655034513247,3,2.146005950117027,5.0
0,1.579185502981632,0.15002797316287378,,40.86503782070101,8,-0.06675867008461764,3,82.91710239223569,,10,30.942015903893992,0.746455525258871,4,1.7856454820851602,5.0
0,0.4945566553228533,0.6093241802921376,1.6159824241620477,74.04934533482002,5,-0.04681531726468855,1,27.595199865804954,12.546073984089258,8,29.900471181024425,0.9013459601253955,7,5.949111893606704,5.0
1,2.97366351134409,1.620664117481118,0.7795294207714503,88.10360731212921,8,0.030571526972283554,7,87.49119459578175,10.820032802740904,6,78.75576396936972,1.8310660047847636,6,9.19374143195066,5.0
0,1.241959996813811,0.6238188686705368,,9.641254243307841,0,-0.1541377602463766,1,55.26069617502159,9.7514410288221,6,32.842034215556225,0.9451546114328011,4,11.321910441769745,5.0
0,1.1300993164045137,1.1344686310329775,0.748813885982477,4.776750872949701,4,0.022109904676821456,0,15.207892768195174,9.358592309293403,12,5.9352259233808855,1.1904727919269602,1,10.171796053017863,5.0
0,0.6140991771126236,1.9060581842032716,,152.99006593561631,4,-0.07557114591813674,2,73.92208902190904,,14,71.28599699878639,0.9755975985000308,2,2.7702454083998203,5.0
0,0.5983470470748828,3.499461806443837,,27.23953740990354,6,0.08554725924551486,3,15.722850262005405,,7,18.730443929431033,1.0710366943094853,2,5.023396536749317,5.0
1,2.5196605733465027,1.8791428272209043,,61.108433683318026,10,0.054666332684990895,3,72.03784388482978,,11,32.77397719794105,1.3179492594414404,10,7.422056286072992,5.0
0,-1.0973376745470436,0.48194062712115765,-1.2487426107077115,5.258214996976356,4,0.041454835697503,5,80.81982193893948,6.822015980647924,11,30.293349347930583,0.7942465588843401,5,2.1311048270441884,5.0
0,0.7007231568595857,0.43768582420448987,,20.06205080771795,5,-0.16069586485545573,1,57.55291451280665,,8,29.26653650737347,0.6232571002325269,3,2.017377163082503,5.0
0,-1.355813971126554,0.046687554160817046,0.1855133065847436,33.42312362080237,4,-0.01033953951738198,2,27.109244599314287,,11,11.271441353658673,1.1804966240111354,1,1.8425335372270368,5.0
0,-0.7945994551250549,0.17328839745744434,,15.599553771659467,3,-0.11772665604142774,6,43.73377636454108,,7,13.993357371626395,0.9126444610518635,2,6.6703823221931975,5.0
0,1.3035650678080875,0.10640753163317537,0.5461118308924472,58.892021602957755,14,-0.003686390297702623,3,52.80204549710062,8.080526638144596,16,43.46229120082302,-0.07928921500964425,4,2.110120032322883,5.0
1,2.8402201626941976,2.323365108703153,,238.544229743865,8,-0.23152796768897388,5,66.57810997228228,,7,62.895727791832044,1.7443463252193578,9,7.473498010702164,5.0
0,1.4873982896858626,0.5601974326345832,,7.790750314584171,3,-0.1540832268375243,2,63.392553826690246,12.329632441415747,9,7.066982794693495,1.292242382770082,6,4.142307831857706,5.0
0,-0.27167438368729224,2.808628174003871,-0.04268309622747663,7.227641364885704,4,0.11890336088401876,2,40.04243293625631,,8,6.780567291465063,0.7564868370391007,3,3.876385733625457,5.0
